Ricness,PD,AvTD,EDGE1
49,8.4016260599999,6.92118791866676,59.8737078886769
13,2.5465134,3.10528454,12.6714301203498
13,2.23542307,2.61475786,15.6028108402646
7,2.19465031,2.38189243333333,7.62037513846508
15,2.97694375,3.14947193266667,13.8412582593635
26,8.797525315,9.21426458333333,27.5726780021754
23,7.16387073,6.42998131166666,26.1772039017581
40,9.607604085,5.65932702033333,42.6981214506609
48,10.7659764949999,10.3046859745239,55.2396383704206
10,2.184195795,2.39457409333333,9.33330793008359
22,2.53842364,2.19994469166667,25.1173523587483
8,0.61636423,0.56450515,7.37356082033149
33,7.651386705,6.55044361766667,43.65738062233
3,0.307443755,0.25730702,2.76977430811466
21,6.68667365,5.36720455,25.2161270061865
19,4.73127504,4.801918944,20.3306938086169
1,0.037659455,0.01582804,0.734150133411016
2,0.04270526,0.07215648,1.84804790283184
12,1.803284255,1.95058701,12.9348136273533
9,1.362834715,1.72893126333333,10.7528487801807
8,1.38997517,1.41278619,7.91659201598793
14,2.61286464999991,2.37015266000009,15.97548528792
26,38.92233264,1.71686467866667,33.7713722152984
9,0.988138435,1.36093323,14.8104604533184
55,5.63407158999982,4.43328089314296,67.1028990995767
28,3.96929696999993,3.76664092200009,32.3045404296438
11,1.49329681,1.96979355,13.4243038937816
1,0.035848985,0.03752072,1.13976930831672
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
75,9.69448304,6.59319963088889,78.3394224667424
107,18.26352422,10.8342071678571,123.788205651421
7,0.878609565,1.03597208,8.3037729655229
32,6.85557633499991,6.63207363000009,37.2254922826618
3,0.27679404,0.40660483,2.99469088072327
40,9.50659436499999,7.084631328,46.113414071514
9,3.63894854999999,3.87922067333333,13.2662241756198
34,5.80149004499991,4.06301707500009,38.4240727894512
8,1.023573455,1.23534961,7.81361418981783
44,9.3739818349999,6.77101759300009,48.0333302863042
16,3.00065012,3.22314996428571,15.0477530249609
3,0.659320125,0.90520204,3.39774694374348
0,0,0,0
30,5.16818939499991,5.47305773333343,35.1362081695452
2,0.10901641,0.18963178,2.25617734765608
6,1.73159652,2.08373879,6.4311493602135
30,4.9225172749999,4.90381369476199,32.5571918951041
19,1.72895000500003,1.48710744400022,19.6824311315933
12,0.857713479999819,0.526185644000108,14.1985463205568
8,1.574314675,1.20922002333333,12.3100724178735
22,4.42053496,4.56978105,20.4343320096755
39,7.12825352999982,6.85672521833344,42.1231261175476
34,39.7513302449998,2.60676732833344,41.2786586953783
9,37.05968549,73.6182889266667,11.8742178022155
6,0.223988425,0.24465933,9.95891821805368
0,0,0,0
9,1.265899225,1.53516948,11.3179547047747
5,0.362417335,0.41890649,5.66274933324167
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
15,2.183913725,1.639776498,16.1587065220385
71,8.82197697499991,6.91008451390485,81.2731690426058
16,2.3862894,2.23232237,17.8558900687857
63,12.0692108599999,8.77583577138104,77.0812485694377
31,6.375373845,5.05255617666667,37.9915562926622
21,7.35461230999999,5.12106796666666,25.6018730987088
0,0,0,0
31,7.1308227499999,5.41715331133342,35.7512576718181
31,7.629703175,5.21833421,35.1046198229275
50,10.4873889999999,5.94318290533342,57.3545713507756
20,6.230155815,6.80719265666666,20.8304664617888
2,0.472412145,0.45528673,1.79464407592119
1,0.007027025,0.01169717,1.23631995119451
0,0,0,0
7,1.03758517,1.22494993,6.91080506972112
24,5.773090265,6.63628137333333,26.4080818407726
17,2.311462365,2.66323172666667,22.9412565810705
11,36.5996022,72.434043824,11.2691297184652
22,2.83656506999982,2.02058933400011,22.3033178221174
40,8.4804519599999,7.37719176566676,44.3715441187827
18,38.8095891099999,74.2069307500001,20.3907677121932
40,4.06219859499993,3.11557841333343,44.4372818554302
18,2.41322069499982,1.65613254000011,17.6275729360549
27,40.1167726099999,75.7573720033334,25.5666071148309
3,0.167960715,0.20447921,3.4263862390541
3,0.21769658,0.19965485,4.48692121366195
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,0.212485315,0.23146563,3.07840032530576
22,2.904616155,2.53928215857143,26.875948988772
4,1.1730415,1.65799012,4.3085034301501
35,3.72987491499991,1.85340731000009,37.3463090348216
59,7.67993487999991,5.91412829871438,66.075153499182
34,8.24204993999999,6.00311202111111,41.2698219514406
8,1.07320775,0.593434596666667,11.3293184261509
14,1.62020437,0.877941090444442,16.7056606620531
2,0.173478125,0.15459708,1.5290004688899
18,2.83444946499991,2.62948858666676,22.4936151589223
76,10.8863439449999,5.9734822011112,86.4563907183639
4,0.40432968,0.37224025,3.96430202863768
62,9.29274442,5.34941100366667,67.7975057766505
6,2.94108885,3.63702376,5.06546721415871
46,7.66425852500003,5.83337238238117,48.488597612501
1,0.007027025,0.01169717,1.23631995119451
7,1.014221475,1.14791957,7.35368612486129
5,1.047595465,1.42400216,4.53511562955401
14,1.816111,1.30571679066667,15.5220113128467
15,4.573111105,5.38506829,17.7783730781284
10,4.129155495,4.83036575,8.39712625110636
40,45.919863525,79.5346707746667,41.7162490901716
61,6.42852002499981,4.06997796000007,67.2263662109541
63,6.00161054,4.23194369013919,65.866655189873
16,1.985568235,2.29710106666667,18.114690316874
14,2.562770885,2.42417295833333,15.7906149364584
8,0.50420017,0.326386736666667,8.12148137993763
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0.035848985,0.03752072,1.13976930831672
1,0.129562465,0.15081207,0.938101503172731
2,0.311709115,0.36282818,1.89011975357132
35,8.08307864,8.72776561333333,39.2190503285365
35,4.002151575,2.73093766742857,42.263697835187
43,4.433687615,3.297575963,49.4431749396873
36,7.34449473,6.18770895166666,36.0163738000778
12,4.41155855,4.95958390666667,15.454574412172
26,3.81532837,3.02119791,28.5850901263496
11,1.69768719,1.90195540833333,11.8629395470311
46,11.13351053,8.370501979,49.0450238709984
62,10.5583579799999,8.56778581072736,72.2422532971753
77,9.98846782999991,6.01875613624251,83.1729959263796
29,3.60281685,3.11614173833333,31.6060895546339
3,0.48170163,0.2740731,2.98772575477327
1,0.004154595,0.00587774,0.695385064031898
50,10.3851668399999,9.91982288714295,50.004383148606
39,7.26526701,5.87026164944444,42.2661999605667
46,9.31293639,6.221810125,52.4185561955361
71,13.9835719249999,9.62834060555565,78.2376666572931
58,42.4406222699998,5.37072846633345,62.9692946709002
43,41.56221717,5.09742493930953,44.1157095842174
60,42.90130219,76.4611692752382,61.9549794736485
27,4.212101195,3.82883600833344,26.5819158790548
50,8.93055473000003,6.53420861866689,57.1326050001534
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6,0.99748484,1.32072655,6.73690330887279
9,1.160499455,1.20478037,12.049564350258
7,0.26841783,0.25187323,7.33792817446266
2,0.180112265,0.20005395,1.74091182854586
1,0.197054295,0.24617554,1.07180208213118
25,3.813976265,3.07934640666667,29.1061869648955
77,38.17387096,7.59316678476984,77.9062314302303
1,0.035226265,0.04654964,1.09004341862268
80,47.5200846899999,80.5519349287339,89.7318513192746
63,9.1471172149999,7.46920963276199,74.150384154789
115,42.9619756899999,8.412551122088,128.742855992338
122,18.0078435499999,10.2611744745611,134.781458508421
8,1.09778039,1.03062922333333,7.85199876653426
45,7.4366576499999,6.48283940914295,54.0018852630285
83,15.6269197349999,11.3170340368572,93.7143845095145
20,3.648454605,4.51024911333333,23.2569331685265
28,4.37422155,4.472086615,31.0492796270333
30,7.37589104,7.10224462619047,32.3940893822271
66,12.1391892599999,9.77301795390485,70.7729140704867
139,56.2351978399999,12.4536816543796,154.48455395748
58,43.8913261799998,7.21723602328583,66.9611894502763
23,38.6093199549999,1.75206402166677,23.0487791343201
22,3.19863961,3.33993588666667,23.8174001913221
61,9.74827006499991,7.53329327666676,61.3335698726946
10,0.385056415,0.155978585,11.4871542392868
1,0.035848985,0.03752072,1.13976930831672
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,0.200466215,0.16707401,3.87751006952302
4,0.56680639,0.70485349,3.84730933537482
1,0.02307295,0.0259928,1.03379996259635
12,2.16283053,1.75909461333333,14.2368363004779
0,0,0,0
53,44.60314579,76.4862341733334,52.9705469596742
25,4.7062014249999,5.45436167800009,24.0580898658994
53,8.45836784999993,6.92362794566676,55.6042047185327
73,47.498653265,79.3564903913334,78.0661609976351
97,15.9227325149999,9.02494819266675,106.136927698448
190,113.85058124,1053.94292663727,211.484916490276
23,5.04931261,6.412956848,24.6892536698707
45,4.70321291999991,3.67702913785723,55.2990208474381
14,1.83722489,1.853141735,15.6843557179258
35,6.061398405,5.51658364833333,34.9760927501994
16,2.720517715,2.7654574,20.1262963757479
29,8.6097200999999,9.09621485500009,31.7165108632733
94,14.8928794899999,9.99179811061925,108.760810254574
86,14.9270351899999,9.5740985582858,95.6767136954255
37,44.026889855,5.30401942666667,43.5879145530682
16,37.98225433,0.537871785000013,20.0813214765295
4,0.637285725,0.83665273,3.9420869592567
5,1.466111855,1.82828099,4.50966794846113
16,3.138419375,2.10760674666667,16.8605379788256
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0.12313004,0.20932813,1.03729291437531
4,1.657825885,1.07403571,9.62859627429315
26,39.84814285,75.5451879847619,29.7162880830763
39,44.968705475,77.3873935966667,46.5461352094381
102,46.737954035,5.44783523478712,109.694607270745
108,49.5005769099999,7.5484596005001,114.828012741686
94,16.1234866649999,12.3917743114243,102.834138946322
104,14.6255751349999,10.0622086839719,115.508889707817
97,51.7041195949999,82.246291515262,100.87120878142
104,17.9802555849999,12.1091293118017,121.942228553694
101,18.2669285799999,15.5051963425398,106.204708430132
87,17.0523368599999,10.0244842295152,98.0708643178731
43,6.26336896,3.77604850285714,48.8268472315607
49,8.97238234999991,8.06129871166676,52.0295224323287
23,4.05184709,4.62052722133333,25.6963541255645
64,14.1970253649999,8.59615383916676,69.383046843854
56,13.3973586899999,11.4223649885556,60.6072827533469
50,8.8660200699999,8.33726973433342,52.0471931046763
2,0.586560775,1.01851871,2.02662728810361
12,2.93205759,3.31984942666667,10.7174622460107
7,36.534998565,72.376937895,6.71608648066478
9,0.893458685,0.66429855,9.10761204306197
1,0.086012965,0.12268391,0.713718125837097
3,0.55241822,0.36864866,2.84689665289076
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
73,7.778808415,5.63597183866667,81.8937205945255
1,0.17366819,0.24916271,1.18575595097096
12,36.92763287,72.7219340866667,12.5754722402607
9,0.979877735,0.831825691666667,8.85886157268944
69,9.473213605,7.59942964248485,74.1119278306127
94,47.0517740449999,6.66072119961181,97.0391910561419
59,10.4923880649999,10.0426654552425,62.8268934358589
169,84.1694123699999,14.2019600637675,192.010770295944
104,53.0302712549999,10.334716680788,112.498638865502
137,22.2006720099999,10.7883012351668,150.476672556929
96,19.4943707299999,11.86101940713,105.897675552017
80,12.4871168149999,7.51143085500009,87.2589898111421
68,11.7036376999999,11.135775688762,79.7916910521244
63,13.3145861299999,9.71061544745247,68.933278888199
41,10.204038035,7.92249276866667,45.8542484267117
2,0.439752095,0.32505397,1.94600066303842
22,6.246022775,6.59107267,26.4761351433999
35,7.9447586,6.576428015,37.2538541245772
20,2.856022015,2.67437477,19.096077197168
47,41.7009214599999,4.45330724966676,48.8721710781632
33,41.9397913549999,77.9778062848573,35.4961242493769
2,0.19090724,0.24791435,2.21935881543317
61,11.729139195,8.28980072066667,61.527790375538
2,0.30062094,0.49456563,1.96719287130998
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
109,66.944081145,10.3193841602858,113.359247782165
18,1.43860543,1.64817862333333,22.1193468364533
55,8.342117265,5.85345014290476,59.8961788183352
18,1.63202707,1.691430929,16.6710870984864
29,3.47867721,3.23892038355556,29.6322139114999
28,41.0591487799999,4.77467482266677,28.3083912511216
46,9.17141411999991,6.50304595238104,45.9262725696368
162,57.8118838899999,12.5206087129604,180.175388550024
85,11.5593893749999,10.7302881758183,93.3540382598549
126,52.7852476999999,9.54413571101109,148.378908222453
165,26.72136142,13.6398656539324,173.610602750247
82,12.6376898949999,7.85277630145247,88.1623998503078
56,6.53688934500003,4.67610397766688,61.1263986995046
54,9.15284537999991,7.59442994361914,56.6662367093698
29,5.51582475499981,5.59937379666677,27.9006555257675
13,2.09994229999991,2.28028711000009,14.0250935311389
36,5.845787965,4.06801884066667,38.6892724241574
104,15.0984065049999,9.49864820128198,108.788272210566
33,42.011644085,76.2275272928788,37.2318188426406
17,39.5735601949998,75.5211674100001,16.0161567090563
15,37.56254659,73.3810586696429,17.4591249349299
7,37.06050456,73.25323123,7.22031501975857
17,3.316935655,2.45881578333333,19.2148197850415
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
37,5.880413915,5.016553312,39.7213536195916
20,1.77552171,2.22360527766667,23.6749835001977
36,6.32694712999991,6.66318965600009,45.3719267787186
58,37.080969855,6.36423283411111,65.6436789340294
55,5.97943078,5.53414996411111,55.4179080494253
131,79.0615711449999,1053.45031038914,133.806473627863
102,17.5172184449999,14.2051986406451,106.054398876105
85,47.1985986799999,7.18018752065089,91.4641781914179
52,43.3962100899999,5.30209535166676,60.045089135878
102,80.7822259749999,85.7220942340045,112.794375412123
147,49.34433579,14.9978809275863,154.407953283626
72,12.8899372099999,11.2595288317382,81.4266272796563
81,13.6213268799999,8.96327215966675,90.46016319825
47,6.54475646999991,4.9267307855239,53.5117649124217
18,2.065494135,1.78345116166667,18.9821600047579
33,7.229177525,6.10577254619048,36.8161204564229
43,41.1510057399999,77.8941884983334,43.6245483692486
80,46.5169575199998,6.26024147482063,83.0031314025723
26,3.74083035499991,3.32950542000009,27.9080789625591
9,37.718356695,73.36919473,9.63863863789056
2,0.468248955,0.72453712,1.95643716402444
41,9.63061584,7.64132363821428,43.0796326631595
4,0.883092845,1.58430968,4.00380278901684
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
37,7.07197061,5.83965166166667,42.8967472352322
64,9.94398673,6.68672270362745,72.1663834724127
65,38.88465107,7.45609436281818,75.0642294279273
38,33.177553515,4.63005587361905,39.5128564689181
166,49.854024125,13.1969341531046,179.966641645295
73,35.666669095,5.99653549460606,73.8917652750244
48,43.3207974,77.0500190420909,46.5317290270032
172,57.0220136499999,1051.89863034756,179.969394689228
107,15.4441434699999,12.5016621251429,108.065882484588
58,45.2432764649999,6.339535064091,63.5781432341954
74,74.00886155,7.9808616047143,80.0642537249429
162,52.1863036449999,11.3400364570632,173.049608299543
36,5.54349993999991,5.30284322666676,43.8252985585364
46,8.2531051899999,7.09721117619057,50.1153394205018
52,10.5256433849999,8.03160585500009,55.4611753664555
19,4.387809345,4.34949836333333,16.9390647567554
48,46.0136095949999,9.8665073850001,51.5728568473444
58,45.9837672499999,8.03111776800011,57.7281152567152
30,43.58560768,5.02779797000001,32.0189818734065
27,3.55408143999991,2.62500180571438,27.8190457777455
37,41.64686591,4.54824715033334,36.7733973349521
77,17.2026344599999,14.0386396909525,77.3592908389708
33,9.11249993999991,8.73705887333342,34.3941545132425
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10,1.07678531,1.12218586833333,11.8137587515166
6,0.63287797,0.65471131,5.64547515996961
32,5.016103225,3.20214275566667,34.4604393558567
101,43.48440603,9.61809070230303,112.094114921901
51,9.94879270999999,6.59330681966667,59.9810236924439
161,51.4648866,1053.81699224932,170.206428059191
106,77.384072475,790.675393977326,109.705066021242
62,44.9098185049999,79.7000444429843,70.4438874921361
64,72.503404135,7.8335556048889,71.9490342093441
50,46.32421706,79.9166954518889,57.6567815261767
88,18.8424910549999,11.7691267324103,100.867413158303
67,15.6574934349999,9.94695484000009,79.192686853447
25,5.62129788499999,4.403675626,27.3579697719576
15,4.02865716,3.77625627,16.2233039018086
38,6.47811329999991,6.08037071766676,37.9959204618895
18,39.4592974599998,3.19304164333345,19.6768161928963
21,42.13743591,77.78713475,21.8236601937221
48,70.0409442849999,4.5283235227144,51.6829065470352
66,12.0330348699999,9.16706797460341,63.0398944751194
89,52.5568985049999,11.8122830320304,92.5041716329078
97,53.5691739499999,82.9113017494287,101.206153408891
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13,2.11034004,1.02239133533333,13.109854365766
8,0.969036149999998,1.37759604,7.75786887355598
26,4.507627405,3.42607674,25.8899939015464
69,74.672605225,79.5805902309524,73.6220983408566
10,2.452982755,2.81825644333333,9.65705493141303
104,51.0427462949999,1122.94571543139,102.975784188682
70,12.3068308799999,8.01169015353855,68.1916462096775
114,52.6386192699999,11.7726353685556,123.814410256208
155,54.0262170049999,1051.32202127337,164.593424819959
39,42.3390170949999,78.2712803800001,42.4592922372783
99,18.7824483849999,12.0848785515001,118.597430852633
76,14.4377271849999,8.96913833136373,86.7544006809866
72,13.4698969299999,9.98621731733343,76.4862643643924
66,44.8547508,78.8512138576667,70.4463245575993
48,44.2153572449999,6.328129614762,50.3462839011411
27,40.6826707349999,5.0333049300001,31.2789740140079
40,44.9103285049999,78.0618752265557,39.1886152368284
36,7.70948285999993,5.11030479666676,38.1214526915036
33,6.780493495,6.61003373066667,31.9968657695763
61,14.344958265,10.0845993077273,68.3455751612048
9,1.59989413,0.67587906,11.2003605143187
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
19,3.081307515,2.94925624,20.9579219096926
0,0,0,0
6,1.53615709,1.97809192833333,5.3448333318343
13,0.6630492,0.353412206333333,12.5501877691259
89,10.8026290749999,1569.0506287446,92.5798205152327
164,21.9381926199999,1051.97398951428,168.76226357903
66,10.9917481949999,8.5511057115239,70.7696989277359
117,54.5475907999999,1053.87898364794,119.224856044981
79,43.65996215,6.31733535133343,80.3926153377636
79,46.075943225,6.21034509242434,85.1653794642904
77,12.6482307699999,7.55346791497628,84.630813217802
21,4.28796113999991,4.48387008266676,20.8105176528359
113,80.3726473399999,10.4151242255152,118.507336040122
75,48.3508965499999,9.81152602033343,76.6513433715286
76,47.089592815,6.54056363585724,81.6221304768063
43,43.4806501299999,77.2349151400001,41.5320905371946
107,19.5735364249999,11.721692968635,112.411422499836
46,9.94498334,7.80921233622222,45.9489117907764
33,6.50832498499991,5.25921588000009,34.7283029311233
46,12.4951117699999,9.20548603857152,50.6326781480143
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,1.020407205,0.90833458,3.52793999720888
16,5.67382386,5.42534213666666,16.2643319570927
15,0.81267904,0.623506786,15.5198906513017
9,1.456917515,1.40824151,9.30953370433267
62,11.0872046999998,1568.67655195173,60.971309187677
69,13.7280216649999,9.96325294071437,70.12335729178
115,53.5055804849999,10.4559129662901,118.523946093262
207,63.1954288649999,794.140246928912,220.912184984753
120,49.7144349199999,1052.03007703537,124.125969342305
46,41.9075564899999,4.38771994238105,47.4264351403772
61,10.3883646249999,8.19059348266676,68.8801647408918
36,6.53665476499991,7.48669663333342,38.0633472971058
134,56.9751726799999,84.4289706151906,141.90329377214
146,54.6238952699999,11.286653987422,150.139952490003
101,49.1587089199999,7.02075731498422,107.794445367325
84,48.5402645549998,7.46916037980964,89.521238773247
118,56.7123568899999,83.4271338397779,117.211760901622
19,3.71222921,4.18253871666667,20.7577286580088
6,2.21199459,2.96287592,8.24548087747583
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
12,0.60799967,0.574655866666667,11.0929067390335
13,2.04362513,1.55022960333333,12.9238772603816
2,0.15342327,0.18462857,2.10286007966519
11,1.508576105,1.509592228,10.6729919995645
51,11.0095590049999,10.192157887381,50.4746379779802
