Ricness,PD,AvTD,EDGE
1,0.035226265,0.04654964,1.04383360658535
0,0,0,0
35,3.38933385499991,2.08433217766676,39.7663163446628
18,1.9942893,2.126681065,21.1349928388615
56,42.5460944099999,77.8272819775001,65.866939610541
101,14.964117605,8.862985010778,115.16052159017
46,7.563413955,4.93139089166667,59.291814582189
0,0,0,0
8,1.05931019,1.29528322,7.50684576999421
83,46.4167390149999,5.86576751911915,90.7015815844544
109,49.1207982800001,9.01958138827796,125.028779731136
41,4.563674345,4.07033920145238,45.1452715494176
30,3.426760835,3.19130687533333,31.5347484237051
30,3.003756995,2.25626929057143,38.0027036641304
49,8.4016260599999,6.92118791866676,59.7581833585835
14,2.61286464999991,2.37015266000009,15.9985901939387
9,0.988138435,1.36093323,14.8104604533184
55,5.63407158999982,4.43328089314296,67.0104794755021
28,3.96929696999993,3.76664092200009,32.3276453356625
40,9.50659436499999,7.084631328,45.48958160901
9,3.63894854999999,3.87922067333333,13.3586437996945
30,4.9225172749999,4.90381369476199,32.3261428349175
19,1.72895000500003,1.48710744400022,19.22033301122
39,7.12825352999982,6.85672521833344,42.1231261175476
34,39.7513302449998,2.60676732833344,41.7176519097329
15,2.183913725,1.639776498,16.1124967100012
71,8.82197697499991,6.91008451390485,80.6262316740832
31,6.375373845,5.05255617666667,37.8760317625689
21,7.35461230999999,5.12106796666666,25.4863485686155
0,0,0,0
18,38.8095891099999,74.2069307500001,20.6218167723798
40,4.06219859499993,3.11557841333343,44.5528063855236
18,2.41322069499982,1.65613254000011,17.9048318082789
4,1.1730415,1.65799012,4.21608380607544
35,3.72987491499991,1.85340731000009,37.115259974635
34,8.24204993999999,6.00311202111111,40.9694581731979
8,1.07320775,0.593434596666667,11.3062135201323
14,1.62020437,0.877941090444442,16.7056606620531
2,0.173478125,0.15459708,1.5290004688899
18,2.83444946499991,2.62948858666676,22.6091396890157
61,6.42852002499981,4.06997796000007,67.0646318688234
63,6.00161054,4.23194369013919,66.7446416185822
36,7.34449473,6.18770895166666,36.0163738000778
12,4.41155855,4.95958390666667,15.4776793181906
26,3.81532837,3.02119791,28.5619852203309
60,42.90130219,76.4611692752382,61.3773568231819
27,4.212101195,3.82883600833344,26.4663913489615
50,8.93055473000003,6.53420861866689,57.0170804700601
77,38.17387096,7.59316678476984,78.0448608663423
1,0.035226265,0.04654964,1.04383360658535
80,47.5200846899999,80.5519349287339,88.9924943266773
22,3.19863961,3.33993588666667,23.7018756612288
61,9.74827006499991,7.53329327666676,61.3335698726946
10,0.385056415,0.155978585,11.5333640513241
94,14.8928794899999,9.99179811061925,108.160082698089
4,0.637285725,0.83665273,3.91898205323803
5,1.466111855,1.82828099,4.25551398225582
102,46.737954035,5.44783523478712,109.810131800838
108,49.5005769099999,7.5484596005001,114.2272851852
64,14.1970253649999,8.59615383916676,69.1057879716301
56,13.3973586899999,11.4223649885556,60.5841778473282
7,36.534998565,72.376937895,6.55435213853413
9,0.893458685,0.66429855,9.03829732500597
1,0.086012965,0.12268391,0.713718125837097
69,9.473213605,7.59942964248485,73.5805149921834
2,0.439752095,0.32505397,1.96910556905708
22,6.246022775,6.59107267,26.7071842035866
33,41.9397913549999,77.9778062848573,34.7798721627983
2,0.19090724,0.24791435,2.05762447330252
61,11.729139195,8.28980072066667,61.7126296236873
109,66.944081145,10.3193841602858,112.204002481232
18,1.43860543,1.64817862333333,22.5121302387706
104,15.0984065049999,9.49864820128198,108.164439748062
17,39.5735601949998,75.5211674100001,16.3396253933176
15,37.56254659,73.3810586696429,17.3204954988179
7,37.06050456,73.25323123,7.08168558364658
37,5.880413915,5.016553312,39.5365143714423
20,1.77552171,2.22360527766667,24.1601865265896
80,46.5169575199998,6.26024147482063,82.6565578122924
9,37.718356695,73.36919473,9.77726807400255
2,0.468248955,0.72453712,1.95643716402444
74,74.00886155,7.9808616047143,80.0180439129055
48,46.0136095949999,9.8665073850001,51.7114862834564
58,45.9837672499999,8.03111776800011,57.3584367604166
37,41.64686591,4.54824715033334,36.7733973349521
161,51.4648866,1053.81699224932,170.622316367527
50,46.32421706,79.9166954518889,57.2639981238594
104,51.0427462949999,1122.94571543139,102.652315504421
164,21.9381926199999,1051.97398951428,168.646739048937
117,54.5475907999999,1053.87898364794,119.340380575075
79,43.65996215,6.31733535133343,80.2308809956329
76,47.089592815,6.54056363585724,81.0445078263397
207,63.1954288649999,794.140246928912,220.958394796791
120,49.7144349199999,1052.03007703537,124.287703684436
46,41.9075564899999,4.38771994238105,47.3571204223212
101,49.1587089199999,7.02075731498422,106.893354032597
84,48.5402645549998,7.46916037980964,89.4981338672283
118,56.7123568899999,83.4271338397779,116.865187311342
70,45.80120869,6.41904299238096,69.6440612966305
72,45.3738190799998,6.72614428780964,71.7759532098854
129,59.2781310899999,85.3295657663811,142.102950087462
78,14.1485132699999,9.78509115740485,81.5939336215081
40,43.3961244749998,4.96762211033345,41.6334666309715
46,43.55909652,5.51039624519049,44.996214418235
70,49.18497013,80.8219015861905,72.7476157473718
25,40.43519145,3.41827333000001,26.9215598917958
36,7.311558355,6.18905033733333,34.8376163133357
47,43.0330872049999,4.82747525952392,48.98856169308
25,38.75662513,2.54869337133335,25.8358891162363
115,20.8679956599999,12.550227110762,119.622002877029
113,18.2528459749999,10.825384616508,118.796211606566
3,0.90609979,1.3809149,3.37208140251785
23,7.78723493,6.92806915833333,29.3444722019271
9,0.78598455,0.137448102857143,9.68603212045648
6,0.8412464,0.54312819,7.93765323521549
22,6.797722145,6.88133657166666,21.9428619896398
60,47.4942459499999,79.3289480655557,61.882991228314
18,39.5537197699999,75.7031407650001,17.0839859170095
29,4.77796524,4.669662665,31.9539834702786
22,4.247136965,4.95105282333333,21.8476576685015
19,3.29475587,3.90822186666667,17.7555820685872
0,0,0,0
15,2.152408815,1.86608404,15.387581716392
26,38.45482175,73.682219955,27.8314392804079
13,1.16874338,1.126685325,13.6165399541694
22,3.47982320499991,2.75748365133343,20.278936541476
6,1.10139149,1.33956213,6.86620959747921
1,0.12313004,0.20932813,1.06039782039397
52,8.27001653999991,5.73823643933342,51.8708925950311
145,52.8641474149999,861.491063666372,148.471261040805
11,1.35605172,1.5187588,13.6384968449911
9,1.40336314,1.06578660333333,8.92456104605439
2,0.064576585,0.1015989,2.15741997080508
0,0,0,0
69,69.959127605,4.61872408580953,70.917003663184
37,4.028398955,2.10620070266667,36.9810986024396
15,3.27367422,3.191070176,14.8894118812556
32,39.55662534,74.3411050233333,31.3489768779456
35,40.8222551749998,4.17863516755567,36.3792923462204
48,6.78342651999991,5.32657246418191,52.9332077449022
29,40.903546035,2.64259160666667,33.2407306077321
32,5.1136854099999,3.92814858045464,32.259063809812
65,7.52888116499985,6.02743280711136,68.966406247155
135,53.806159585,82.8585033416604,141.641588693524
0,0,0,0
29,5.194354485,4.43863116666667,35.62403136245
41,4.82637842499982,3.28207533400011,40.0911496724205
19,4.0518138849999,2.11426891500009,25.6205296066327
34,5.91124608999991,5.08286743000009,33.7954819611423
43,5.62886503499991,2.9187229851283,45.3203354264977
21,3.476851225,3.38429352066667,24.0252555267067
45,5.29141936,4.9726534847619,52.820580487152
30,4.003238365,4.37336067666667,32.7618757175939
84,67.308615745,9.90199731452381,89.7421100806908
101,12.767869025,6.85858200268514,106.367642665708
48,43.515179185,76.6811459803333,49.4596438116205
174,18.5003121,9.77953684118682,187.133860159202
85,10.000140195,6.17984501519397,92.1259325315859
3,0.948741835,0.57901048,2.71026024904671
0,0,0,0
10,1.52680461,1.62819383,9.61580381617117
35,7.49223675,5.86967938333333,33.7993070029745
36,5.050858055,5.0441628,35.1147439315205
87,63.74742991,6.36855164858249,83.1423396138143
110,65.857236615,7.35458584551255,113.035992977011
47,41.326110835,2.79555906711111,50.8965611633086
41,42.27950997,4.03057942266668,44.3353541508899
0,0,0,0
23,3.685596665,2.89803645666667,25.2676851515351
31,5.43745895,5.77007072833333,30.2540747862662
13,36.95840503,72.9358516783334,14.0051987129228
54,57.83799665,4.21112968433341,52.6812310430162
42,7.07779742499999,4.31077202177777,40.836463725451
6,0.78759518,1.13709272,5.74350850456909
36,2.554775835,1.73605724790476,34.7902978694239
46,4.82981837499984,1566.46780156944,46.7871239480604
43,41.199625045,3.36156429644445,51.5937336714542
91,47.35935353,6.91737086189691,97.5298507791662
19,4.18943345,4.36681943666667,24.3352731909114
22,1.29405781,1.44996339,21.8582444982313
100,92.05539378,7.6457866379842,104.314964057772
68,11.1561312499998,1570.76953396927,76.1238277747355
58,8.96484646,6.29805985138095,62.7122124238426
88,44.022668855,4.34535626752382,92.9456600109111
40,41.2361009549998,3.56507426000013,42.8049008436648
34,41.211286185,76.8484515394445,33.5076256377688
36,3.27236392,3.26262108233333,38.2757346042943
11,1.83607334,2.23174342,12.670049297516
30,5.43018741,5.31293772833333,28.2672582006549
26,3.038148065,2.92288521733333,24.965598083574
18,1.72339093,1.238909446,18.4889005840875
177,54.4220880749999,1059.77074904598,191.20108190546
73,42.9567548949999,4.2144840137779,79.9461379407238
58,7.638494485,5.91487500344445,61.6446485901143
19,39.311651195,1.40920297200002,19.7652442179033
47,10.014266045,8.97668658857143,55.6365787978127
60,9.71777385000017,7.69712116126201,63.5471841233421
14,1.28321,1.32698888666667,15.0489031054655
84,46.8277485749999,78.4740614689523,92.5439461671928
37,41.0725147949998,77.2640784600001,41.2498291505387
31,38.954727245,74.778157345,32.3398719166748
91,50.05730013,9.06771800680221,103.70408112158
56,10.1443761899999,5.86127589335707,67.3246461256061
18,5.25502664500001,3.01969227466667,16.3146812145446
155,84.70196347,10.933131894275,168.111361090592
151,84.42438868,83.1982804406446,163.184095421827
96,47.65558972,16.3249638166667,104.366327241937
66,43.1962461249999,4.11923324576203,72.7955417156797
115,46.8040366399998,5.81829377858524,121.894177860693
133,50.6188016999998,6.94896051449644,146.519462002485
59,42.5735446099998,4.15697523244455,61.5410606834989
81,16.27695057,10.9001164245556,88.8874357809767
12,2.38776536,2.14601905,15.096644541595
23,5.08855958,3.712663278,26.1972993322154
38,40.034672945,74.4012679951111,42.1341612297297
33,40.944107485,76.2069332553333,35.2341660503006
33,40.6208817749998,75.2330559483335,34.8330991558383
38,4.75959077,3.43333474238095,43.1406897490716
142,50.538263115,8.88847586583744,151.568100739402
153,16.019445425,8.22266691178418,163.382611947646
138,21.75069472,10.9085822421892,154.765741214467
67,44.755910895,13.5763660644545,70.4652846801711
71,43.703444845,9.20834573335716,78.9532960744542
36,66.997380335,2.03564365638097,36.0957604372431
22,39.057227225,74.4239914933333,21.5944871881793
140,57.9772411649999,84.0998905061402,151.015013543432
83,9.77848568499991,6.92916396013501,82.7039390448519
102,16.1217284300002,10.0375187416466,111.493194131838
0,0,0,0
28,4.9104504399999,4.20046771,28.5208950694417
20,5.301202955,3.92074038,23.1597663852471
18,39.3765363,3.77369212333332,20.6512009757366
74,42.8817080349998,3.67664586561305,84.9746653290636
56,42.632888495,4.23385980661172,65.6743706012222
92,17.0218344949999,11.8333366324287,98.0835965938371
0,0,0,0
10,2.2278742199999,2.30820268,10.7817307718013
28,4.43406251,5.09782685666667,27.0559022245952
68,4.84409872,2.38751855038961,71.9933299768585
62,7.460899065,5.14128987584127,65.8094286014815
114,48.1550430499998,17.0967857317232,121.468687682199
247,58.362908835,12.2465885675598,263.707993546667
41,6.9148763599999,5.35494215166667,40.3717223188947
79,13.3192433199999,10.156017346,81.492317599902
33,5.478605875,2.65179827285714,38.1981466633717
31,42.316082485,3.19763505833334,36.0751714067937
50,8.18434134,7.26671002666666,48.9112467024737
15,1.677541225,1.66514269333333,15.2502653511612
47,7.83075971500004,7.91370044833326,51.0884478454637
34,39.581832525,4.10773368600017,40.0541541947525
14,1.30634238,1.4892747,14.1454230205108
16,2.9039240949999,3.45380647666666,16.6882957136985
13,1.88773003,1.82803476333333,13.7149153244856
66,12.4628585899999,10.7635627843333,69.2972361062101
61,9.7291932399999,9.38828315166667,67.9008199172675
15,38.818561675,75.9385987533334,16.0814271894307
36,41.949792935,5.99901487333351,39.8209812032711
24,3.51748328,3.49970854,21.8671014328773
15,2.99412894,2.92134668,16.3237181730487
6,0.999771155,1.40971244,8.56818201657421
54,9.3990120249999,8.87190302933333,57.7402101306516
9,1.423871985,1.70548092,10.767282341534
5,0.85815513,0.97839211,5.45577985874451
13,2.245702445,2.14232617666667,15.8474498403815
36,8.64241091,7.15858231666667,38.1227541825127
